Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2,Tymen,X16,2827.8,83.41300201,12.88599968,4.936999798,2.441999912,254.3699951,1,1
2,Tymen,X16,2827.9,79.40899658,11.80799961,4.640999794,2.460000038,264.3200073,1,1
2,Tymen,X16,2828,81.68600464,11.28800011,3.986999989,2.512000084,274.269989,1,1
2,Tymen,X16,2828.1,104.3460007,10.98200035,3.535000086,2.509000063,284.4649963,1,1
2,Tymen,X16,2828.2,132.1539917,10.98900032,3.444999933,2.480999947,294.6600037,1,1
2,Tymen,X16,2828.3,139.2050018,11.4119997,3.357000113,2.460999966,294.8500061,1,1
3,Tymen,X16,2828.4,123.9150009,11.8739996,3.394000053,2.463000059,295.0400085,1,1
3,Tymen,X16,2828.5,119.6580048,12.03999996,3.529999971,2.410000086,288.7200012,1,1
3,Tymen,X16,2828.6,129.1949921,11.59799957,3.690000057,2.28399992,282.3999939,1,1
3,Tymen,X16,2828.7,129.3159943,11.00300026,3.811000109,2.303999901,276.7749939,1,1
3,Tymen,X16,2828.8,114.7080078,10.52299976,3.670000076,2.381000042,271.1499939,1,1
3,Tymen,X16,2828.9,106.2490082,10.37199974,3.648000002,2.450000048,265.5299988,1,1
3,Tymen,X16,2829,114.9940033,10.32900047,3.811000109,2.493000031,259.9100037,1,1
3,Tymen,X16,2829.1,122.177002,10.33899975,3.921000004,2.505000114,253.4850006,1,1
3,Tymen,X16,2829.2,123.5410004,10.37899971,4.156000137,2.493999958,247.0599976,1,1
3,Tymen,X16,2829.3,126.2579956,10.43299961,4.638000011,2.459000111,241.644989,1,1
3,Tymen,X16,2829.4,127.2370071,10.50500011,4.943999767,2.457000017,236.2299957,1,1
3,Tymen,X16,2829.5,119.3720016,10.60099983,4.856999874,2.476000071,232.5099945,1,1
3,Tymen,X16,2829.6,116.5559998,10.74199963,4.625999928,2.476000071,228.7899933,1,1
3,Tymen,X16,2829.7,125.5210037,11.04199982,4.59499979,2.480999947,226.8699951,1,1
2,Tymen,X16,2829.8,119.6030045,11.65299988,4.765999794,2.490999937,224.9499969,1,1
2,Tymen,X16,2829.9,95.30399323,12.51399994,4.705999851,2.526000023,222.6000061,1,1
2,Tymen,X16,2830,84.5019989,13.80099964,4.670000076,2.596999884,220.25,1,1
2,Tymen,X16,2830.1,87.55999756,15.63799953,4.775000095,2.595999956,218.8600006,1,1
2,Tymen,X16,2830.2,84.59000397,16.93000031,4.774000168,2.599999905,217.4700012,1,1
6,Tymen,X16,2830.3,75.73500061,16.39999962,4.828000069,2.667999983,221.8000031,1,1
6,Tymen,X16,2830.4,77.65999603,14.64500046,5.122000217,2.66899991,226.1300049,1,1
6,Tymen,X16,2830.5,82.52199554,12.74199963,5.25,2.707000017,232.5100098,1,1
6,Tymen,X16,2830.6,80.38800049,11.16399956,4.834000111,2.724999905,238.8899994,1,1
6,Tymen,X16,2830.7,81.80699921,10.32400036,4.704999924,2.686000109,242.2799988,1,1
2,Tymen,X16,2830.8,86.24000549,9.982999802,4.912000179,2.621000051,245.6699982,1,1
2,Tymen,X16,2830.9,90.43099976,9.777000427,4.802000046,2.559000015,246.7850037,1,1
2,Tymen,X16,2831,94.33599854,9.61400032,5.152999878,2.530999899,247.8999939,1,1
2,Tymen,X16,2831.1,96.63499451,9.477999687,5.572999954,2.492000103,248.5650024,1,1
2,Tymen,X16,2831.2,100.3310013,9.368000031,5.535999775,2.49000001,249.2299957,1,1
2,Tymen,X16,2831.3,98.16400146,9.277999878,5.186999798,2.522000074,249.1349945,1,1
2,Tymen,X16,2831.4,92.22399902,9.213000298,4.679999828,2.559999943,249.0399933,1,1
3,Tymen,X16,2831.5,102.5970001,9.19699955,4.467000008,2.615999937,249.3200073,1,1
3,Tymen,X16,2831.6,116.3910065,9.230999947,4.374000072,2.595000029,249.6000061,1,1
3,Tymen,X16,2831.7,122.1000061,9.288000107,4.460000038,2.503000021,250.6200104,1,1
3,Tymen,X16,2831.8,125.7409973,9.359000206,4.374000072,2.502000093,251.6399994,1,1
2,Tymen,X16,2831.9,115.9950027,9.43999958,4.465000153,2.512000084,250.2550049,1,1
2,Tymen,X16,2832,97.01999664,9.539999962,4.777999878,2.490999937,248.8699951,1,1
2,Tymen,X16,2832.1,81.53200531,9.692000389,4.826000214,2.467000008,245.4049988,1,1
2,Tymen,X16,2832.2,83.81999969,9.951999664,4.72300005,2.463999987,241.9400024,1,1
2,Tymen,X16,2832.3,99.82499695,10.32999992,5.209000111,2.480999947,240.8600006,1,1
2,Tymen,X16,2832.4,91.34400177,10.70899963,5.578000069,2.512000084,239.7799988,1,1
2,Tymen,X16,2832.5,88.94600677,10.98600006,5.652999878,2.492000103,241.4400024,1,1
2,Tymen,X16,2832.6,106.9309998,11.00500011,5.663000107,2.499000072,243.1000061,1,1
2,Tymen,X16,2832.7,108.6469955,10.65999985,5.56799984,2.548000097,247.1500092,1,1
2,Tymen,X16,2832.8,93.47800446,10.25500011,4.797999859,2.528000116,251.1999969,1,1
2,Tymen,X16,2832.9,94.81999969,9.944999695,4.336999893,2.50999999,252.3549957,1,1
2,Tymen,X16,2833,111.5839996,9.822999954,4.289999962,2.512000084,253.5099945,1,1
2,Tymen,X16,2833.1,121.8580017,9.75399971,4.168000221,2.515000105,253.8800049,1,1
2,Tymen,X16,2833.2,129.3050079,9.715000153,4.434000015,2.474999905,254.25,1,1
2,Tymen,X16,2833.3,132.8029938,9.694000244,4.642000198,2.503000021,255.1200104,1,1
3,Tymen,X16,2833.4,117.5350037,9.680000305,4.447999954,2.579999924,255.9900055,1,1
3,Tymen,X16,2833.5,109.1309967,9.670000076,4.315999985,2.579999924,255.4900055,1,1
3,Tymen,X16,2833.6,109.4280014,9.668999672,4.362999916,2.565000057,254.9900055,1,1
3,Tymen,X16,2833.7,108.0859985,9.68200016,4.373000145,2.558000088,253.8899994,1,1
3,Tymen,X16,2833.8,120.5160065,9.699999809,4.157999992,2.558000088,252.7899933,1,1
3,Tymen,X16,2833.9,131.9889984,9.718000412,4.294000149,2.539000034,251.8349915,1,1
3,Tymen,X16,2834,117.336998,9.722000122,4.532999992,2.519999981,250.8800049,1,1
2,Tymen,X16,2834.1,108.6800003,9.704000473,4.493999958,2.505000114,251.8450012,1,1
2,Tymen,X16,2834.2,107.0410004,9.68599987,4.428999901,2.447000027,252.8099976,1,1
2,Tymen,X16,2834.3,100.4850006,9.710000038,4.537000179,2.47300005,253.5050049,1,1
2,Tymen,X16,2834.4,100.0889969,9.81499958,4.636000156,2.50999999,254.1999969,1,1
2,Tymen,X16,2834.5,96.40399933,9.944000244,4.464000225,2.493999958,252.6049957,1,1
3,Tymen,X16,2834.6,103.2789993,10.01799965,4.152999878,2.474999905,251.0099945,1,1
3,Tymen,X16,2834.7,116.7429962,9.954000473,4.105000019,2.477999926,250.0899963,1,1
3,Tymen,X16,2834.8,117.9750061,9.836999893,4.227000237,2.530999899,249.1699982,1,1
3,Tymen,X16,2834.9,121.1870041,9.829000473,4.385000229,2.575999975,247.9400024,1,1
3,Tymen,X16,2835,119.1190033,10.08399963,4.610000134,2.563999891,246.7100067,1,1
3,Tymen,X16,2835.1,106.5790024,10.4659996,4.732999802,2.510999918,246.730011,1,1
3,Tymen,X16,2835.2,91.46499634,10.73999977,4.599999905,2.502000093,246.75,1,1
3,Tymen,X16,2835.3,86.71299744,10.68700027,4.592999935,2.496000051,250.9700012,1,1
3,Tymen,X16,2835.4,102.2450027,10.37100029,4.637000084,2.470000029,255.1900024,1,1
3,Tymen,X16,2835.5,118.3929977,9.949000359,4.43599987,2.510999918,264.6699829,1,1
3,Tymen,X16,2835.6,118.1840057,9.541000366,4.335000038,2.519999981,274.1499939,1,1
3,Tymen,X16,2835.7,109.9780045,9.361000061,4.211999893,2.486000061,288.7149963,1,1
7,Tymen,X16,2835.8,99.04399872,9.376000404,3.727999926,2.474999905,303.2799988,1,1
7,Tymen,X16,2835.9,93.94000244,10.17700005,3.173000097,2.398999929,304.8900146,1,1
7,Tymen,X16,2836,96.47000122,12.81400013,2.805999994,2.14199996,306.5,1,1
7,Tymen,X16,2836.1,96.66799927,16.56900024,2.938999891,1.952999949,293.875,1,1
7,Tymen,X16,2836.2,98.32900238,18.15600014,3.398999929,2.071000099,281.25,1,1
7,Tymen,X16,2836.3,114.026001,14.61800003,3.73300004,2.298000097,272.269989,1,1
7,Tymen,X16,2836.4,129.7339935,10.64799976,4.014999866,2.426000118,263.2900085,1,1
3,Tymen,X16,2836.5,126.2910004,8.550999641,4.30700016,2.490999937,259.2349854,1,1
3,Tymen,X16,2836.6,121.913002,8.899000168,4.620999813,2.523999929,255.1799927,1,1
3,Tymen,X16,2836.7,118.6240082,9.758999825,4.434999943,2.52699995,254.9649963,1,1
3,Tymen,X16,2836.8,116.776001,10.33699989,3.898999929,2.529000044,254.75,1,1
3,Tymen,X16,2836.9,121.2749939,10.27999973,3.943000078,2.513000011,255.2649994,1,1
3,Tymen,X16,2837,126.4340057,10.12300014,4.235000134,2.494999886,255.7799988,1,1
3,Tymen,X16,2837.1,122.1879959,9.977000237,4.387000084,2.464999914,255.4749908,1,1
3,Tymen,X16,2837.2,109.2629929,9.807999611,4.646999836,2.486000061,255.1699982,1,1
3,Tymen,X16,2837.3,104.5880051,9.993000031,4.876999855,2.502000093,254.4649963,1,1
3,Tymen,X16,2837.4,101.9370041,10.64299965,5.125999928,2.479000092,253.7599945,1,1
2,Tymen,X16,2837.5,95.79899597,11.37800026,5.159999847,2.444000006,253.7149963,1,1
2,Tymen,X16,2837.6,88.41799927,12.09799957,5.000999928,2.381000042,253.6699982,1,1
2,Tymen,X16,2837.7,78.50700378,12.86400032,5.228000164,2.354000092,254.7149963,1,1
2,Tymen,X16,2837.8,71.3789978,13.78800011,5.791999817,2.392999887,255.7599945,1,1
2,Tymen,X16,2837.9,68.1780014,14.74699974,5.663000107,2.438999891,257.5599976,1,1
2,Tymen,X16,2838,69.72900391,14.90499973,5.197000027,2.461999893,259.3599854,1,1
7,Tymen,X16,2838.1,83.98500061,13.55799961,4.994999886,2.476999998,261.2999878,1,1
7,Tymen,X16,2838.2,105.5779953,11.86600018,4.824999809,2.500999928,263.2399902,1,1
7,Tymen,X16,2838.3,116.4570007,10.40799999,4.087999821,2.506999969,273.9899902,1,1
7,Tymen,X16,2838.4,123.75,9.982000351,3.417000055,2.519000053,284.7399902,1,1
7,Tymen,X16,2838.5,133.1880035,11.54899979,3.015000105,2.523000002,301.4349976,1,1
7,Tymen,X16,2838.6,134.2769928,16.82999992,2.723999977,2.377000093,318.1300049,1,1
7,Tymen,X16,2838.7,137.5,23.6609993,2.375,2.187000036,317.019989,1,1
7,Tymen,X16,2838.8,134.1340027,26.4829998,2.993000031,2.256999969,315.9100037,1,1
7,Tymen,X16,2838.9,120.2740021,24.06299973,3.681999922,2.41899991,307.8900146,1,1
7,Tymen,X16,2839,121.3519974,19.29800034,3.443000078,2.463999987,299.8699951,1,1
7,Tymen,X16,2839.1,140.5359955,15.30300045,3.153000116,2.502000093,294.6949768,1,1
3,Tymen,X16,2839.2,147.8509979,14.29800034,3.122999907,2.502000093,289.519989,1,1
3,Tymen,X16,2839.3,140.6790009,14.79300022,3.220000029,2.411000013,283.5999756,1,1
3,Tymen,X16,2839.4,131.9449921,15.43500042,3.247999907,2.381999969,277.6799927,1,1
3,Tymen,X16,2839.5,128.9530029,15.99400043,3.911000013,2.395999908,278.1799927,1,1
3,Tymen,X16,2839.6,120.0429993,18.75799942,4.171000004,2.385999918,278.6799927,1,1
3,Tymen,X16,2839.7,108.3389969,25.8239994,3.575000048,2.407999992,287.269989,1,1
3,Tymen,X16,2839.8,94.72100067,31.41799927,3.127000093,2.371000051,295.8599854,1,1
7,Tymen,X16,2839.9,81.6969986,28.5739994,2.788000107,2.144000053,302.7000122,1,1
7,Tymen,X16,2840,87.02099609,21.91399956,2.678999901,1.970999956,309.5400085,1,1
7,Tymen,X16,2840.1,108.9110031,17.82500076,3.338000059,2.099999905,305.605011,1,1
7,Tymen,X16,2840.2,130.3939972,16.52300072,4.222000122,2.286000013,301.6700134,1,1
3,Tymen,X16,2840.3,128.0950012,16.16500092,4.525000095,2.398000002,292.0650024,1,1
3,Tymen,X16,2840.4,121.6159973,16.33699989,4.196000099,2.463000059,282.4599915,1,1
3,Tymen,X16,2840.5,132.5939941,17.06500053,3.460999966,2.464999914,278.894989,1,1
3,Tymen,X16,2840.6,135.0800018,18.78800011,2.982000113,2.467000008,275.3299866,1,1
3,Tymen,X16,2840.7,127.6000061,21.68199921,2.601000071,2.434999943,292.269989,1,1
3,Tymen,X16,2840.8,115.0820007,26.32299995,2.319999933,2.273000002,309.2099915,1,1
7,Tymen,X16,2840.9,121.4729996,34.57400131,2.250999928,1.963999987,330.164978,1,1
7,Tymen,X16,2841,117.0950012,45.46900177,2.506000042,1.697000027,351.1199951,1,1
7,Tymen,X16,2841.1,107.5470047,52.77799988,2.875,1.730000019,347.8499756,1,1
7,Tymen,X16,2841.2,120.3290024,48.65100098,3.262000084,1.91900003,344.5799866,1,1
7,Tymen,X16,2841.3,124.7289963,33.52899933,3.910000086,2.102999926,322.6399841,1,1
7,Tymen,X16,2841.4,127.060997,21.89299965,4.313000202,2.279999971,300.7000122,1,1
7,Tymen,X16,2841.5,124.3440018,17.19799995,4.245999813,2.395999908,285.8099976,1,1
3,Tymen,X16,2841.6,119.7130051,14.79100037,4.133999825,2.474999905,270.9200134,1,1
3,Tymen,X16,2841.7,128.6009979,13.59300041,4.256999969,2.503999949,266.625,1,1
3,Tymen,X16,2841.8,117.9089966,12.70199966,4.420000076,2.493000031,262.3299866,1,1
3,Tymen,X16,2841.9,108.9220047,12.33600044,4.150000095,2.500999928,261.0750122,1,1
3,Tymen,X16,2842,110.2970047,12.54800034,3.898999929,2.536000013,259.8200073,1,1
3,Tymen,X16,2842.1,117.2599945,12.88899994,3.973999977,2.506999969,258.4899902,1,1
6,Tymen,X16,2842.2,127.3470001,13.26000023,3.98300004,2.569999933,257.1600037,1,1
6,Tymen,X16,2842.3,125.2350006,13.69999981,3.961999893,2.674000025,255.875,1,1
6,Tymen,X16,2842.4,112.5079956,14.17199993,4.18900013,2.661000013,254.5899963,1,1
6,Tymen,X16,2842.5,102.5970001,14.40799999,4.635000229,2.601999998,253.9499969,1,1
2,Tymen,X16,2842.6,99.73700714,14.23400021,4.960000038,2.572000027,253.3099976,1,1
2,Tymen,X16,2842.7,100.6610031,14.1239996,4.978000164,2.549999952,251.7649994,1,1
2,Tymen,X16,2842.8,105.7099991,14.72999954,4.914000034,2.503999949,250.2200012,1,1
2,Tymen,X16,2842.9,103.0040054,16.43600082,4.855000019,2.490999937,248.0549927,1,1
2,Tymen,X16,2843,89.58399963,17.48800087,4.693999767,2.513000011,245.8899994,1,1
2,Tymen,X16,2843.1,77.64900208,16.76799965,4.416999817,2.516000032,245.8249969,1,1
2,Tymen,X16,2843.2,74.85499573,15.47500038,4.25,2.528000116,245.7599945,1,1
2,Tymen,X16,2843.3,84.18299866,13.99800014,4.440000057,2.52699995,247.6450043,1,1
2,Tymen,X16,2843.4,91.51999664,12.78800011,4.534999847,2.540999889,249.5299988,1,1
7,Tymen,X16,2843.5,100.0559998,12.27099991,4.282999992,2.555999994,252.2099915,1,1
7,Tymen,X16,2843.6,110.8580017,12.23799992,4.017000198,2.546000004,254.8899994,1,1
7,Tymen,X16,2843.7,127.0830078,12.77499962,3.627000093,2.523000002,259.3900146,1,1
7,Tymen,X16,2843.8,145.7830048,13.89299965,2.980000019,2.540999889,263.8900146,1,1
7,Tymen,X16,2843.9,158.5540009,16.12999916,2.526000023,2.349999905,280.6149902,1,1
7,Tymen,X16,2844,157.2669983,20.27899933,2.75999999,2.053999901,297.3399963,1,1
7,Tymen,X16,2844.1,135.6959991,26.69599915,3.476999998,2.066999912,309.5500183,1,1
7,Tymen,X16,2844.2,110.814003,30.3920002,3.825000048,2.190000057,321.7600098,1,1
2,Tymen,X16,2844.3,105.0940018,26.38299942,4.013000011,2.305999994,297.894989,1,1
2,Tymen,X16,2844.4,105.8860016,19.98200035,4.506999969,2.398000002,274.0299988,1,1
2,Tymen,X16,2844.5,99.70400238,16.45899963,4.379000187,2.463999987,263.4799805,1,1
2,Tymen,X16,2844.6,99.66000366,15.37699986,4.31799984,2.512000084,252.9299927,1,1
2,Tymen,X16,2844.7,104.8299942,15.12300014,4.532999992,2.513999939,252.8149872,1,1
2,Tymen,X16,2844.8,110.5390015,15.15600014,4.429999828,2.499000072,252.6999969,1,1
2,Tymen,X16,2844.9,112.2660065,15.08100033,4.28000021,2.5,253.4400024,1,1
2,Tymen,X16,2845,105.5009918,14.74699974,4.014999866,2.515000105,254.1799927,1,1
2,Tymen,X16,2845.1,102.5419922,14.06799984,3.828000069,2.506999969,254.5399933,1,1
2,Tymen,X16,2845.2,104.7529984,13.34799957,3.717999935,2.479000092,254.8999939,1,1
2,Tymen,X16,2845.3,111.5839996,13.10999966,3.572999954,2.480000019,257.0050049,1,1
2,Tymen,X16,2845.4,124.4209976,13.06700039,3.546000004,2.502000093,259.1099854,1,1
2,Tymen,X16,2845.5,126.5769958,12.55200005,4.085000038,2.492000103,261.0150146,1,1
3,Tymen,X16,2845.6,118.0849991,11.70499992,4.46999979,2.453999996,262.9200134,1,1
3,Tymen,X16,2845.7,110.5940018,11.05799961,4.070000172,2.443000078,261.9049988,1,1
3,Tymen,X16,2845.8,114.5319977,10.71899986,4.073999882,2.507999897,260.8900146,1,1
3,Tymen,X16,2845.9,122.7710037,10.5340004,4.22300005,2.585999966,260.1600037,1,1
3,Tymen,X16,2846,123.0019989,10.44799995,4.193999767,2.61500001,259.4299927,1,1
3,Tymen,X16,2846.1,123.0019989,10.36299992,3.882999897,2.625,261.2399902,1,1
3,Tymen,X16,2846.2,120.9560013,10.24800014,3.763000011,2.59800005,263.0499878,1,1
3,Tymen,X16,2846.3,117.5240021,10.05099964,4.151000023,2.572000027,264.2449951,1,1
3,Tymen,X16,2846.4,122.1110001,9.640999794,4.276000023,2.586999893,265.4400024,1,1
3,Tymen,X16,2846.5,126.7860031,9.005999565,4.144999981,2.608999968,262.25,1,1
3,Tymen,X16,2846.6,119.8889999,8.569999695,4.690999985,2.542000055,259.0599976,1,1
2,Tymen,X16,2846.7,108.526001,8.963999748,5.487999916,2.47300005,254.2099915,1,1
2,Tymen,X16,2846.8,104.302002,10.45499992,5.427999973,2.461999893,249.3600006,1,1
2,Tymen,X16,2846.9,107.8219986,11.82699966,4.962999821,2.417999983,248.1499939,1,1
2,Tymen,X16,2847,106.9089966,12.61999989,5.334000111,2.426000118,246.9400024,1,1
2,Tymen,X16,2847.1,96.62400818,13.03800011,5.223999977,2.479000092,248.4700012,1,1
2,Tymen,X16,2847.2,98.15299988,13.10700035,4.677999973,2.513999939,250,1,1
2,Tymen,X16,2847.3,114.3560028,13.32600021,4.389999866,2.510999918,260.8699951,1,1
2,Tymen,X16,2847.4,117.9309998,14.01799965,4.236000061,2.493999958,271.7399902,1,1
7,Tymen,X16,2847.5,117.1720047,15.07499981,4.119999886,2.517999887,279.8549805,1,1
7,Tymen,X16,2847.6,112.6399994,16.61700058,3.572000027,2.548000097,287.9700012,1,1
7,Tymen,X16,2847.7,99.56099701,18.74600029,2.874000072,2.561000109,293.9150085,1,1
7,Tymen,X16,2847.8,96.62400818,22.87999916,2.305999994,2.483999968,299.8599854,1,1
7,Tymen,X16,2847.9,100.3419952,30.54999924,2.039999962,2.197000027,314.0499878,1,1
7,Tymen,X16,2848,92.00400543,38.9620018,1.950999975,1.881999969,328.2399902,1,1
7,Tymen,X16,2848.1,79.47499847,45.61899948,2.286999941,1.840000033,339.1149902,1,1
7,Tymen,X16,2848.2,79.14500427,48.35699844,2.812000036,2.052000046,349.9899902,1,1
7,Tymen,X16,2848.3,80.90499878,49.29999924,3.25999999,2.272000074,350.6350098,1,1
7,Tymen,X16,2848.4,75.41600037,47.86500168,3.437000036,2.40899992,351.2799988,1,1
7,Tymen,X16,2848.5,67.38600159,42.79199982,3.385999918,2.526000023,337.2600098,1,1
7,Tymen,X16,2848.6,74.78900146,36.02399826,3.365999937,2.571000099,323.2399902,1,1
3,Tymen,X16,2848.7,96.27199554,28.66699982,3.348999977,2.54399991,307.625,1,1
3,Tymen,X16,2848.8,100.2099991,21.46199989,3.28399992,2.535000086,292.0100098,1,1
3,Tymen,X16,2848.9,93.53300476,15.68200016,3.482000113,2.553999901,283.875,1,1
3,Tymen,X16,2849,102.2229996,12.875,3.838999987,2.575000048,275.7399902,1,1
3,Tymen,X16,2849.1,122.6720047,11.97900009,3.897000074,2.595999956,273.25,1,1
3,Tymen,X16,2849.2,128.2050018,12.02099991,3.835999966,2.595999956,270.7600098,1,1
3,Tymen,X16,2849.3,123.9700012,12.44400024,3.829999924,2.59100008,270.5950012,1,1
3,Tymen,X16,2849.4,120.3840027,12.69299984,3.714999914,2.551000118,270.4299927,1,1
3,Tymen,X16,2849.5,115.1039963,12.32800007,3.710000038,2.5,268.9049988,1,1
3,Tymen,X16,2849.6,119.5149994,11.61600018,4.041999817,2.5,267.3800049,1,1
3,Tymen,X16,2849.7,125.586998,10.93299961,4.209000111,2.532999992,267.3450012,1,1
7,Tymen,X16,2849.8,126.9069977,10.52700043,4.164999962,2.536000013,267.3099976,1,1
7,Tymen,X16,2849.9,119.1960068,10.3380003,4.139999866,2.5,269.1000061,1,1
7,Tymen,X16,2850,115.7420044,10.26200008,3.663000107,2.496999979,270.8900146,1,1
7,Tymen,X16,2850.1,114.685997,10.37199974,3.036999941,2.52699995,282.9050293,1,1
7,Tymen,X16,2850.2,121.2860031,12.05599976,2.463999987,2.447000027,294.9200134,1,1
7,Tymen,X16,2850.3,124.8829956,19.70999908,1.972000003,2.138999939,310.0650024,1,1
7,Tymen,X16,2850.4,119.3170013,35.43600082,1.957999945,1.937000036,325.2099915,1,1
7,Tymen,X16,2850.5,100.6720047,44.00799942,2.70600009,2.072999954,327.4299927,1,1
7,Tymen,X16,2850.6,91.8279953,37.27299881,3.720999956,2.27699995,329.6499939,1,1
3,Tymen,X16,2850.7,115.2250061,27.79299927,4.736000061,2.40199995,311.3899841,1,1
3,Tymen,X16,2850.8,139.1060028,20.62299919,5.177999973,2.467000008,293.1300049,1,1
3,Tymen,X16,2850.9,143,18.19599915,5.092999935,2.494999886,271.4849854,1,1
3,Tymen,X16,2851,134.6730042,17.25,5.028999805,2.502000093,249.8399963,1,1
3,Tymen,X16,2851.1,124.4759979,17.37599945,4.953999996,2.503999949,251.3300018,1,1
3,Tymen,X16,2851.2,128.7109985,18.54100037,4.664999962,2.549000025,252.8200073,1,1
3,Tymen,X16,2851.3,136.5650024,21.55500031,4.078999996,2.585999966,277.7000122,1,1
7,Tymen,X16,2851.4,141.8999939,25.36100006,3.332000017,2.569000006,302.5799866,1,1
7,Tymen,X16,2851.5,141.2509918,30.37000084,2.582000017,2.355999947,330.5599976,1,1
7,Tymen,X16,2851.6,127.1929932,37.74100113,1.947000027,1.860000014,358.5400085,1,1
7,Tymen,X16,2851.7,110.5390015,55.56700134,1.738000035,1.452000022,373.7550049,1,1
7,Tymen,X16,2851.8,92.15800476,107.4720001,1.975999951,1.34800005,388.9700012,1,1
7,Tymen,X16,2851.9,69.99299622,209.9080048,2.142999887,1.521999955,395.3950195,1,1
7,Tymen,X16,2852,59.06999969,326.8070068,2.038000107,1.789000034,401.8200073,1,1
7,Tymen,X16,2852.1,71.32400513,431.2529907,1.822000027,1.774000049,396.2550049,1,1
7,Tymen,X16,2852.2,76.18600464,456.9949951,1.491999984,1.519999981,390.6900024,1,1
7,Tymen,X16,2852.3,75.93299866,341.0440063,1.473999977,1.343000054,387.3800049,1,1
7,Tymen,X16,2852.4,64.21799469,195.6470032,1.940000057,1.279000044,384.0700073,1,1
7,Tymen,X16,2852.5,54.63700104,79.65000153,2.362999916,1.47300005,378.6650085,1,1
7,Tymen,X16,2852.6,55.67099762,41.02999878,2.592000008,1.815000057,373.2600098,1,1
7,Tymen,X16,2852.7,71.52199554,23.88299942,2.647000074,1.95599997,351.7749939,1,1
2,Tymen,X16,2852.8,87.35099792,16.80900002,2.767999887,2.069999933,330.2900085,1,1
2,Tymen,X16,2852.9,97.38299561,13.8380003,3.66899991,2.267999887,305.4650269,1,1
2,Tymen,X16,2853,115.8519974,13.02499962,4.587999821,2.382999897,280.6400146,1,1
2,Tymen,X16,2853.1,118.1179962,13.05700016,4.755000114,2.450000048,259.4949951,1,1
2,Tymen,X16,2853.2,103.6750031,13.57999992,5.092000008,2.489000082,238.3500061,1,1
2,Tymen,X16,2853.3,98.63700104,14.9289999,5.754000187,2.52699995,226.2599945,1,1
2,Tymen,X16,2853.4,94.91899872,17.65800095,6.157000065,2.578999996,214.1699982,1,1
2,Tymen,X16,2853.5,88.38499451,21.07799911,6.638000011,2.611999989,210.0449982,1,1
2,Tymen,X16,2853.6,81.06999969,24.75300026,6.623000145,2.60800004,205.9199982,1,1
2,Tymen,X16,2853.7,79.23300171,28.01499939,5.979000092,2.562000036,209.8899994,1,1
2,Tymen,X16,2853.8,88.63799286,29.00499916,5.320000172,2.50999999,213.8600006,1,1
2,Tymen,X16,2853.9,90.1780014,25.65600014,4.835000038,2.484999895,222.644989,1,1
2,Tymen,X16,2854,86.71299744,20.70400047,4.710000038,2.503999949,231.4299927,1,1
2,Tymen,X16,2854.1,104.1150055,16.57600021,4.592999935,2.536999941,238.1199951,1,1
2,Tymen,X16,2854.2,119.9110031,14.95800018,4.632999897,2.549999952,244.8099976,1,1
2,Tymen,X16,2854.3,107.8990021,14.14500046,4.690000057,2.516000032,249.8200073,1,1
2,Tymen,X16,2854.4,98.14199829,13.65699959,4.550000191,2.470999956,254.8300018,1,1
2,Tymen,X16,2854.5,102.3219986,13.27499962,4.025000095,2.457000017,261.2149963,1,1
2,Tymen,X16,2854.6,105.6329956,13.02400017,3.661999941,2.510999918,267.6000061,1,1
2,Tymen,X16,2854.7,106.8210068,12.94499969,3.650000095,2.575999975,271.7900085,1,1
2,Tymen,X16,2854.8,112.5189972,12.92399979,3.720000029,2.585999966,275.980011,1,1
2,Tymen,X16,2854.9,123.0899963,12.9289999,3.559000015,2.598999977,276.875,1,1
2,Tymen,X16,2855,131.6369934,12.97999954,3.378999949,2.604000092,277.769989,1,1
2,Tymen,X16,2855.1,144.4960022,13.1789999,3.556999922,2.559999943,277.6699829,1,1
7,Tymen,X16,2855.2,152.4710083,13.63399982,3.588000059,2.522000074,277.5700073,1,1
7,Tymen,X16,2855.3,146.3109894,13.9989996,3.506999969,2.503999949,280.9450073,1,1
7,Tymen,X16,2855.4,141.1300049,13.87699986,3.447000027,2.470000029,284.3200073,1,1
7,Tymen,X16,2855.5,135.8170013,13.04599953,3.28399992,2.404000044,288.6549988,1,1
7,Tymen,X16,2855.6,131.5050049,12.02000046,3.417000055,2.397000074,292.9899902,1,1
7,Tymen,X16,2855.7,125.9940033,10.92300034,3.762000084,2.457000017,287.4949951,1,1
3,Tymen,X16,2855.8,123.8380051,9.854999542,4.019999981,2.502000093,282,1,1
3,Tymen,X16,2855.9,137.2250061,8.993000031,3.913000107,2.538000107,274.2749939,1,1
3,Tymen,X16,2856,138.875,8.68999958,4.005000114,2.549000025,266.5499878,1,1
3,Tymen,X16,2856.1,129.7339935,9.043999672,4.377999783,2.535000086,262.0950012,1,1
3,Tymen,X16,2856.2,124.3550034,9.711999893,4.188000202,2.522000074,257.6400146,1,1
3,Tymen,X16,2856.3,115.5110016,10.73099995,4.112999916,2.52699995,256.6750183,1,1
3,Tymen,X16,2856.4,114.2679977,11.78499985,4.443999767,2.523999929,255.7100067,1,1
